id,name,country_id,full_date,year,month,day,wgs_long,wgs_lat,championship_type,is_championship
AixenProvenceOpen2020,Aix-en-Provence Open 2020,France,2020-03-14,2020,3,14,5.457114,43.529719,,0
Ajax333Afternoon2023,Ajax 3x3x3 Afternoon 2023,Canada,2023-08-26,2023,8,26,-79.020536,43.839452,,0
Ajax333Evening2023,Ajax 3x3x3 Evening 2023,Canada,2023-08-26,2023,8,26,-79.020536,43.839452,,0
Ajax333Morning2023,Ajax 3x3x3 Morning 2023,Canada,2023-08-26,2023,8,26,-79.020536,43.839452,,0
Ajax3x3x3NewcomersA2024,Ajax 3x3x3 Newcomers A 2024,Canada,2024-03-24,2024,3,24,-79.020536,43.839452,,0
Ajax3x3x3NewcomersB2024,Ajax 3x3x3 Newcomers B 2024,Canada,2024-03-24,2024,3,24,-79.020536,43.839452,,0
Ajax3x3x3NewcomersC2024,Ajax 3x3x3 Newcomers C 2024,Canada,2024-03-24,2024,3,24,-79.020536,43.839452,,0
AjaxFirstTimers2022,Ajax First-Timers 2022,Canada,2022-10-30,2022,10,30,-79.020536,43.839452,,0
AjaxNNN2022,Ajax NxNxN 2022,Canada,2022-10-29,2022,10,29,-79.020536,43.839452,,0
AjaxWinter2019,Ajax Winter 2019,Canada,2019-01-12,2019,1,12,-79.020145,43.839502,,0
AkashOpen2015,Akash Open 2015,India,2015-06-27,2015,6,27,77.363412,28.583886,,0
AkersKuba2026,ÅkersKuba 2026,Sweden,2026-02-07,2026,2,7,18.296726,59.479958,,0
AkibaExpoOpen2018,Akiba Expo Open 2018,Chile,2018-12-08,2018,12,8,-70.626127,-33.520463,,0
AKMeetsSpeedcubing2022,AssoKappa Meets Speedcubing 2022,Italy,2022-05-14,2022,5,14,8.830822,45.825529,,0
AktobeCubeDays2018,Aktobe Cube Days 2018,Kazakhstan,2018-03-03,2018,3,3,57.224408,50.285263,,0
AlabamaChampionship2024,Alabama Championship 2024,USA,2024-05-11,2024,5,11,-85.996056,34.00668,,0
AlabamaCrimsonCubingFall2025,Alabama Crimson Cubing Fall 2025,USA,2025-10-12,2025,10,12,-87.546929,33.217125,,0
AlagoinhasOpen2017,Alagoinhas Open 2017,Brazil,2017-04-30,2017,4,30,-38.424822,-12.147479,,0
AlandOpen2026,Åland Open 2026,Finland,2026-07-03,2026,7,3,19.940158,60.097737,,0
AlaniaOpen2010,Alania Open 2010,Germany,2010-06-26,2010,6,26,6.071709,50.78194,,0
AlaniaOpen2011,Alania Open 2011,Germany,2011-06-10,2011,6,10,6.081508,50.775438,,0
AlbaceteAgoraOpen2024,Albacete Ágora Open 2024,Spain,2024-06-15,2024,6,15,-1.863437,38.985812,,0
AlbaceteAgoraOpen2025,Albacete Ágora Open 2025,Spain,2025-06-14,2025,6,14,-1.863437,38.985812,,0
AlbaceteCubeayVete2025,Albacete Cubea y Vete 2025,Spain,2025-02-08,2025,2,8,-1.847937,38.976562,,0
AlbaceteOpen2016,Albacete Open 2016,Spain,2016-05-21,2016,5,21,-1.848388,38.999672,,0
AlbaceteOpen2018,Albacete Open 2018,Spain,2018-11-17,2018,11,17,-1.859621,38.992166,,0
AlbaceteOpen2023,Albacete Open 2023,Spain,2023-11-18,2023,11,18,-1.863437,38.985812,,0
AlbaceteOpen2025,Albacete Open 2025,Spain,2025-11-01,2025,11,1,-1.847937,38.976562,,0
AlbaIuliaCubing2022,Alba Iulia Cubing 2022,Romania,2022-10-28,2022,10,28,23.563819,46.066589,,0
AlbanianOpen2018,Albanian Open 2018,Albania,2018-04-14,2018,4,14,19.80934,41.335126,AL,1
AlbanianOpen2019,Albanian Open 2019,Albania,2019-02-16,2019,2,16,19.80934,41.335126,AL,1
AlbanianOpen2022,Albanian Open 2022,Albania,2022-06-25,2022,6,25,19.75051,41.352688,,0
AlbanyFall2019,Albany Fall 2019,USA,2019-11-09,2019,11,9,-89.434284,42.706944,,0
AlbanySummerSolving2022,Albany Summer Solving 2022,Australia,2022-02-05,2022,2,5,117.902707,-34.985132,,0
AlbanySummerSolving2023,Albany Summer Solving 2023,Australia,2023-01-28,2023,1,28,117.902707,-34.985132,,0
AlbanySummerSolving2024,Albany Summer Solving 2024,Australia,2024-01-27,2024,1,27,117.902707,-34.985132,,0
AlbanySummerSolving2025,Albany Summer Solving 2025,Australia,2025-01-25,2025,1,25,117.902639,-34.9861,,0
AlbanyWinter2019,Albany Winter 2019,USA,2019-02-16,2019,2,16,-89.43444,42.706943,,0
Alberta10thAnniversary2025,Alberta 10th Anniversary 2025,Canada,2025-01-03,2025,1,3,-113.2977,53.526545,,0
Alberta5thAnniversary2020,Alberta 5th Anniversary 2020,Canada,2020-01-18,2020,1,18,-113.2977,53.526545,,0
AlBireh2025,Al Bireh 2025,Palestine,2025-02-20,2025,2,20,35.212635,31.904212,,0
AlborzGreenCup2019,Alborz Green Cup 2019,Iran,2019-03-07,2019,3,7,50.993083,35.820477,,0
AlbuquerqueCubefest2024,Albuquerque Cubefest 2024,USA,2024-11-16,2024,11,16,-106.587688,35.102386,,0
AlbuquerqueSpring2016,Albuquerque Spring 2016,USA,2016-05-14,2016,5,14,-106.621016,35.060255,,0
AlcalalaReal2017,Alcalá la Real 2017,Spain,2017-01-28,2017,1,28,-3.923561,37.455099,,0
AlcobendasOpen2026,Alcobendas Virgen de la Paz Open 2026,Spain,2026-01-31,2026,1,31,-3.632312,40.536937,,0
ALCrimsonCubingSpring2025,Alabama Crimson Cubing Spring 2025,USA,2025-03-22,2025,3,22,-87.546929,33.217125,,0
ALCubersWarmUp2023,AL Cubers Warm Up 2023,USA,2023-04-01,2023,4,1,-86.795369,33.475008,,0
AldeillaFMCOpen2023,Aldeilla FMC Open 2023,Spain,2023-07-22,2023,7,22,-2.777403,36.782543,,0
AldeillaMentalBreakdown2022,Aldeílla Mental Breakdown 2022,Spain,2022-06-11,2022,6,11,-2.777403,36.782543,,0
AldeillaOpen2022,Aldeilla Open 2022,Spain,2022-08-20,2022,8,20,-2.777403,36.782543,,0
AldeillaOpen2023,Aldeilla Open 2023,Spain,2023-02-11,2023,2,11,-2.777403,36.782543,,0
AldeillasinFMCOpen2023,Aldeilla sin FMC Open 2023,Spain,2023-10-14,2023,10,14,-2.777403,36.782543,,0
AldeillaWinterOpen2025,Aldeilla Winter Open 2025,Spain,2025-02-01,2025,2,1,-2.777403,36.782543,,0
AldergroveClockFest2025,Aldergrove Clock Fest 2025,Canada,2025-04-19,2025,4,19,-122.494442,49.060709,,0
AleksandrusCube2014,Aleksandrus Cube 2014,Poland,2014-05-17,2014,5,17,20.221173,49.449768,,0
Alekuben2024,Alekuben 2024,Sweden,2024-11-02,2024,11,2,12.083952,57.926659,,0
Alekuben2026,Alekuben 2026,Sweden,2026-02-07,2026,2,7,12.065328,57.917089,,0
AlexandriaOpen2025,Alexandria Open 2025,Egypt,2025-10-24,2025,10,24,29.884234,31.205052,,0
AlfredoIriarteBogota2025,Alfredo Iriarte Bogotá 2025,Colombia,2025-11-01,2025,11,1,-74.112044,4.557508,,0
AlgeriaSummerOpen2017,Algeria Summer Open 2017,Algeria,2017-08-28,2017,8,28,3.096565,36.741133,,0
AlgeriaSummerOpen2023,Algeria Summer Open 2023,Algeria,2023-07-08,2023,7,8,5.372421,36.199637,,0
AlgeriaWinter2016,Algeria Winter 2016,Algeria,2016-12-24,2016,12,24,3.04623,36.78231,,0
AlgeriaWinterOpen2017,Algeria Winter Open 2017,Algeria,2017-12-28,2017,12,28,3.096565,36.741133,,0
AlgersSummerOpen2016,Algers Summer Open 2016,Algeria,2016-08-20,2016,8,20,3.04623,36.78231,,0
AlgiersSummerOpen2022,Algiers Summer Open 2022,Algeria,2022-09-05,2022,9,5,3.058986,36.716325,,0
AlgorithmsinAntipolo2023,Algorithms in Antipolo 2023,Philippines,2023-06-25,2023,6,25,121.172788,14.595264,,0
AlgorithmsinAntipoloII2024,Algorithms in Antipolo II 2024,Philippines,2024-12-08,2024,12,8,121.172788,14.595264,,0
AlgorithmsinAntipoloIII2025,Algorithms in Antipolo III 2025,Philippines,2025-11-30,2025,11,30,121.172788,14.595264,,0
AlgorithmsinArchbold2026,Algorithms in Archbold 2026,USA,2026-04-11,2026,4,11,-84.322936,41.515699,,0
AlgorithmsonAbercorn2023,Algorithms on Abercorn 2023,USA,2023-11-19,2023,11,19,-81.108315,32.030079,,0
AlgsinAnkeny2024,Algs in Ankeny 2024,USA,2024-03-09,2024,3,9,-93.588012,41.705007,,0
AlgsinAnkeny2025,Algs in Ankeny 2025,USA,2025-05-24,2025,5,24,-93.588012,41.705007,,0
AlhambraLMO2014,Alhambra LMO 2014,Spain,2014-11-15,2014,11,15,-3.60561,37.19257,,0
AlicanteOpen2016,Alicante Open 2016,Spain,2016-08-20,2016,8,20,-0.496599,38.341313,,0
AlicanteOpen2017,Alicante Open 2017,Spain,2017-11-25,2017,11,25,-0.496667,38.341141,,0
AlicanteOpen2019,Alicante Open 2019,Spain,2019-12-21,2019,12,21,-0.496667,38.341141,,0
AlisoNiguelSummer2024,Aliso Niguel Summer 2024,USA,2024-09-08,2024,9,8,-117.719589,33.562066,,0
ALittleFuninLittletonCO2025,A Little Fun in Littleton Colorado 2025,USA,2025-01-18,2025,1,18,-105.019034,39.608407,,0
AlJeelOpen2022,Al Jeel Open 2022,Jordan,2022-10-01,2022,10,1,35.867409,32.554156,,0
ALL1EmpireState2024,ALL1- Empire State 2024,USA,2024-11-02,2024,11,2,-73.756151,42.650053,,0
ALL1Oxford2024,ALL1- Oxford 2024,USA,2024-11-02,2024,11,2,-84.738156,39.507699,,0
ALL1Pittsburgh2023,ALL1- Pittsburgh 2023,USA,2023-11-04,2023,11,4,-79.996162,40.445799,,0
AllAboard2017,All Aboard 2017,USA,2017-02-25,2017,2,25,-83.37462,33.95284,,0
AllBlindAdelaide2026,All Blind Adelaide 2026,Australia,2026-03-29,2026,3,29,138.662709,-34.865381,,0
AlleModAlleiAllerod2024,Alle Mod Alle i Allerød 2024,Denmark,2024-04-06,2024,4,6,12.354155,55.867729,,0
AllenEagleCubing2020,Allen Eagle Cubing 2020,USA,2020-08-01,2020,8,1,-96.65429,33.128501,,0
AllesammenSammeniRoskilde2024,Allesammen Sammen i Roskilde 2024,Denmark,2024-09-29,2024,9,29,12.10174,55.640314,,0
AllEventsinStockholm2024,All Events in Stockholm 2024,Sweden,2024-01-28,2024,1,28,17.948676,59.429912,,0
AllianceBigCubes2025,Big Cubes in an Alliance Clubhouse 2025,USA,2025-11-22,2025,11,22,-81.092662,40.900287,,0
AllianceForEducation2015,Alliance for Education 2015,USA,2015-06-13,2015,6,13,-117.295227,34.109586,,0
AllIsWell2015,All is Well 2015,Taiwan,2015-03-07,2015,3,7,120.214004,23.005123,,0
AllisWell2016,All is Well 2016,Taiwan,2016-03-12,2016,3,12,120.335935,22.756557,,0
AllisWell2017,All is Well 2017,Taiwan,2017-04-08,2017,4,8,120.204183,22.979914,,0
AllisWell2018,All is Well 2018,Taiwan,2018-04-14,2018,4,14,120.204183,22.979914,,0
AllisWellTainan2019,All is Well Tainan 2019,Taiwan,2019-05-05,2019,5,5,120.194646,23.010068,,0
AllorNothingBogota2023,All or Nothing Bogotá 2023,Colombia,2023-03-26,2023,3,26,-74.128851,4.6461,,0
AllQuietinLexington2022,All Quiet in Lexington 2022,USA,2022-12-23,2022,12,23,-71.214537,42.436094,,0
AllRoundersinStobierna2023,All Rounders in Stobierna 2023,Poland,2023-11-11,2023,11,11,22.068537,50.13606,,0
AllRoundersKatowiceI2026,All Rounders Katowice I 2026,Poland,2026-05-01,2026,5,1,18.996683,50.259389,,0
AllRoundersKatowiceII2026,All Rounders Katowice II 2026,Poland,2026-08-15,2026,8,15,18.996683,50.259389,,0
AllRoundersKatowiceIII2026,All Rounders Katowice III 2026,Poland,2026-10-31,2026,10,31,18.996683,50.259389,,0
AllRoundersKatowiceIV2026,All Rounders Katowice IV 2026,Poland,2026-12-31,2026,12,31,18.996683,50.259389,,0
AllWelcomeAdelaide2024,All Welcome Adelaide 2024,Australia,2024-03-09,2024,3,9,138.590532,-34.950855,,0
AllWelcomeAdelaide2025,All Welcome Adelaide 2025,Australia,2025-03-22,2025,3,22,138.60839,-34.950764,,0
AlMadarOpen2025,Al-Madar Open 2025,Jordan,2025-02-07,2025,2,7,35.849351,31.92939,,0
AlmadarSchool2022,Almadar International School 2022,Jordan,2022-05-27,2022,5,27,35.848756,31.929892,,0
AlmatyAltynCube2018,Almaty Altyn Cube 2018,Kazakhstan,2018-11-03,2018,11,3,76.850898,43.236476,,0
AlmatyCubersOpen2024,Almaty Cubers Open 2024,Kazakhstan,2024-01-27,2024,1,27,76.868627,43.225423,,0
AlmatyCubingRush2026,Almaty Cubing Rush 2026,Kazakhstan,2026-04-11,2026,4,11,76.947169,43.335672,,0
AlmatyNewYear2026,Almaty New Year 2026,Kazakhstan,2026-01-03,2026,1,3,76.874358,43.204963,,0
AlmatySnowflakeCube2019,Almaty Snowflake Cube 2019,Kazakhstan,2019-12-07,2019,12,7,76.801975,43.218867,,0
AlmatySpring2024,Almaty Spring 2024,Kazakhstan,2024-03-26,2024,3,26,76.830514,43.240982,,0
AlmatySummer2018,Almaty Summer 2018,Kazakhstan,2018-06-02,2018,6,2,76.850898,43.236476,,0
AlmatySummer2025,Almaty Summer 2025,Kazakhstan,2025-05-31,2025,5,31,76.949242,43.232254,,0
AlmatyWinterCube2019,Almaty Winter Cube 2019,Kazakhstan,2019-01-12,2019,1,12,76.850898,43.236476,,0
AlmetOpen2018,Almet Open 2018,Russia,2018-09-15,2018,9,15,52.318429,54.886321,,0
AlmostFlaminiaOpen2024,Almost Flaminia Open 2024,Italy,2024-06-22,2024,6,22,12.710277,42.958736,,0
AlmostRomeOpen2017,Almost Rome Open 2017,Italy,2017-03-26,2017,3,26,12.338958,42.238733,,0
AlphaCubingA2023,AlphaCubing A 2023,USA,2023-05-06,2023,5,6,-84.259753,34.087131,,0
AlphaCubingB2023,AlphaCubing B 2023,USA,2023-05-07,2023,5,7,-84.259753,34.087131,,0
AlphaLumenOpen2018,Alpha Lumen Open 2018,Brazil,2018-06-23,2018,6,23,-45.890153,-23.170461,,0
AlpharettaOpen2016,Alpharetta Open 2016,USA,2016-04-23,2016,4,23,-84.281131,34.100935,,0
AlphenCubing2023,Alphen Cubing 2023,Netherlands,2023-02-05,2023,2,5,4.671517,52.13881,,0
AlphenCubing2025,Alphen Cubing 2025,Netherlands,2025-01-19,2025,1,19,4.671517,52.13881,,0
AlphenTracktoRecords24h2023,On Alphen Track to Records 24h 2023,Netherlands,2023-08-26,2023,8,26,4.676013,52.130596,,0
AltaiSpecial2019,Altai Special 2019,Russia,2019-06-25,2019,6,25,85.734509,51.79037,,0
AltamiraJogjaIstimewa2015,Altamira Jogja Istimewa 2015,Indonesia,2015-04-18,2015,4,18,110.366995,-7.785126,,0
Altasierra2017,Altasierra 2017,Spain,2017-02-18,2017,2,18,-6.161203,37.383823,,0
Altasierra2018,Altasierra 2018,Spain,2018-02-24,2018,2,24,-6.161203,37.383823,,0
AltavistaBigOpen2024,Altavista Big Open 2024,Uruguay,2024-03-23,2024,3,23,-56.184288,-34.901911,,0
AltavistaBogota2023,Altavista Bogotá 2023,Colombia,2023-06-25,2023,6,25,-74.118211,4.532169,,0
AltavistaMindblowing2025,Altavista Mind-blowing 2025,Uruguay,2025-03-23,2025,3,23,-56.184211,-34.901881,,0
AltavistaNxN2022,Altavista NxN 2022,Uruguay,2022-02-13,2022,2,13,-56.184255,-34.901997,,0
AltavistaNxN2023,Altavista NxN 2023,Uruguay,2023-02-12,2023,2,12,-56.184288,-34.901911,,0
AltavistaOpen2023,Altavista Open 2023,Uruguay,2023-01-15,2023,1,15,-56.184288,-34.901911,,0
AltavistaOpen2024,Altavista Open 2024,Uruguay,2024-02-03,2024,2,3,-56.184288,-34.901911,,0
AltavistaOtonal2024,Altavista Otoñal 2024,Uruguay,2024-06-16,2024,6,16,-56.184288,-34.901911,,0
AltavistaSideEvents2022,Altavista Side Events 2022,Uruguay,2022-02-06,2022,2,6,-56.184255,-34.901997,,0
AltavistaSideEvents2023,Altavista Side Events 2023,Uruguay,2023-02-19,2023,2,19,-56.184288,-34.901911,,0
AltavistaSideEvents2025,Altavista Side Events 2025,Uruguay,2025-01-26,2025,1,26,-56.184211,-34.901881,,0
Altbier2011,Altbier 2011,Germany,2011-03-05,2011,3,5,6.76768,51.26627,,0
Altbier2012,Altbier 2012,Germany,2012-02-25,2012,2,25,6.767694,51.266252,,0
AlterdoChaoOpen2024,Alter do Chão Open 2024,Portugal,2024-05-18,2024,5,18,-7.660088,39.19887,,0
AlterdoChaoOpen2025,Alter do Chão Open 2025,Portugal,2025-05-17,2025,5,17,-7.660088,39.19887,,0
AltiplanicFMC2024,Altiplanic FMC 2024,XS,2024-05-05,2024,5,5,-69.299868,-15.885214,,0
AltonaAlgorithms2019,Altona Algorithms 2019,Australia,2019-10-05,2019,10,5,144.810989,-37.863665,,0
AltonaAlgorithms2020,Altona Algorithms 2020,Australia,2020-07-31,2020,7,31,144.810925,-37.863699,,0
AltonaAlgorithms2021,Altona Algorithms 2021,Australia,2021-02-20,2021,2,20,144.810962,-37.863707,,0
AltonaAlgorithms2024,Altona Algorithms 2024,Australia,2024-03-02,2024,3,2,144.825752,-37.831971,,0
AltonaAlgorithmsAttempt22021,Altona Algorithms Attempt 2 2021,Australia,2021-04-17,2021,4,17,144.810968,-37.863708,,0
AltosPlaceres2026,Altos Placeres 2026,Chile,2026-03-28,2026,3,28,-71.577558,-33.046126,,0
AlZarqaOpen2022,Al Zarqa Open 2022,Jordan,2022-10-29,2022,10,29,36.083796,32.074598,,0
AlzateOficial2018,Álzate Oficial 2018,Colombia,2018-04-07,2018,4,7,-75.562674,6.283619,,0
Alziramuevelaspiezas2017,Alzira mueve las piezas 2017,Spain,2017-02-25,2017,2,25,-0.436079,39.150782,,0
AmagasakiOpen2009,Amagasaki Open 2009,Japan,2009-01-12,2009,1,12,135.406375,34.733733,,0
AmaltheaCubeOpen2024,Amalthea Cube Open 2024,India,2024-11-10,2024,11,10,72.686633,23.214603,,0
AmaltheaOpen2019,Amalthea Open 2019,India,2019-10-19,2019,10,19,72.684559,23.213133,,0
AmaltheaSCMUOpen2015,Amalthea SCMU Open 2015,India,2015-10-24,2015,10,24,72.684637,23.213453,,0
AmaltheaSCMUOpen2016,Amalthea SCMU Open 2016,India,2016-10-23,2016,10,23,72.68703,23.213098,,0
Amatitlan2019,Amatitlán 2019,Guatemala,2019-08-17,2019,8,17,-90.51007,14.647039,,0
AmbatoOpen2024,Ambato Open 2024,Ecuador,2024-09-14,2024,9,14,-78.630687,-1.242187,,0
AmecaNayarit2025,Ameca Nayarit 2025,Mexico,2025-01-18,2025,1,18,-105.282567,20.707842,,0
AmericanaOpen2012,Americana Open 2012,Brazil,2012-12-01,2012,12,1,-47.323436,-22.73716,,0
AmericanaOpen2018,Americana Open 2018,Brazil,2018-12-01,2018,12,1,-47.32718,-22.738976,,0
AmericanDreamNJ2025,American Dream NJ 2025,USA,2025-05-04,2025,5,4,-74.066926,40.80945,,0
AmericanSchoolBahrain2023,American School of Bahrain 2023,Bahrain,2023-05-06,2023,5,6,50.561013,26.156617,,0
AmericanSchoolofBahrainA2024,American School of Bahrain A 2024,Bahrain,2024-02-16,2024,2,16,50.561013,26.156617,,0
AmericanSchoolofBahrainB2024,American School of Bahrain B 2024,Bahrain,2024-02-17,2024,2,17,50.561013,26.156617,,0
AmericasSchoolIIHuaraz2024,America's School Speedcubing II Huaraz 2024,Peru,2024-07-13,2024,7,13,-77.533197,-9.516481,,0
AmericusOpen2017,Americus Open 2017,USA,2017-01-07,2017,1,7,-84.217537,32.056672,,0
AmherstFall2024,Amherst Fall 2024,USA,2024-11-23,2024,11,23,-72.527066,42.391583,,0
AmherstFMCChallenge2024,Amherst FMC Challenge 2024,USA,2024-05-11,2024,5,11,-72.519853,42.373221,,0
AmherstSpringChallenge2024,Amherst Spring Challenge 2024,USA,2024-03-16,2024,3,16,-72.512857,42.376963,,0
AmherstSummer2022,Amherst Open 2022,USA,2022-09-10,2022,9,10,-72.512357,42.380395,,0
AmherstWinterChallenge2025,Amherst Winter Challenge 2025,USA,2025-01-25,2025,1,25,-72.512857,42.376963,,0
AMLIITGandhinagarOpen2025,AML IIT Gandhinagar Open 2025,India,2025-11-08,2025,11,8,72.685863,23.214804,,0
AmmanFMC2023,Amman FMC 2023,Jordan,2023-07-06,2023,7,6,35.848385,31.980278,,0
AmmanFMC2025,Amman FMC 2025,Jordan,2025-09-20,2025,9,20,35.91463,31.95769,,0
AmmanMentalBreakdown2025,Amman Mental Breakdown 2025,Jordan,2025-04-19,2025,4,19,35.91463,31.95769,,0
AmmanMentalBreakdownII2025,Amman Mental Breakdown II 2025,Jordan,2025-11-28,2025,11,28,35.91463,31.95769,,0
AmmanSpringA2026,Amman Spring A 2026,Jordan,2026-04-17,2026,4,17,35.91463,31.95769,,0
AmmanSpringB2026,Amman Spring B 2026,Jordan,2026-04-18,2026,4,18,35.91463,31.95769,,0
AmmanSummertime2022,Amman Summertime 2022,Jordan,2022-08-27,2022,8,27,35.922789,31.980792,,0
AmmanWintertime2023,Amman Wintertime 2023,Jordan,2023-02-03,2023,2,3,35.896276,31.890356,,0
AMondayinAshfield2024,A Monday in Ashfield 2024,USA,2024-12-30,2024,12,30,-72.788426,42.526474,,0
AmoreAmorebietaOpen2025,Amore Amorebieta Open 2025,Spain,2025-02-15,2025,2,15,-2.735187,43.220812,,0
AmoreAmorebietaOpen2026,Amore Amorebieta Open 2026,Spain,2026-02-21,2026,2,21,-2.735187,43.220812,,0
AmoreOpen2023,Amore Open 2023,Spain,2023-02-25,2023,2,25,-2.735187,43.220812,,0
AmoreOpen2024,Amore Open 2024,Spain,2024-02-17,2024,2,17,-2.735187,43.220812,,0
AMorninginCambridge2024,A Morning in Cambridge 2024,USA,2024-06-01,2024,6,1,-71.104976,42.366793,,0
AmoryAmistadAvesMaria2025,Amor y Amistad Aves María 2025,Colombia,2025-09-27,2025,9,27,-75.617351,6.148987,,0
Amrita2012,Amrita Cube Championship 2012,India,2012-02-02,2012,2,2,76.636909,8.88119,,0
AmritaCubeOpen2013,Amrita Cube Open 2013,India,2013-03-01,2013,3,1,76.595993,8.886428,,0
AmritaCubeOpen2020,Amrita Cube Open 2020,India,2020-02-01,2020,2,1,76.491651,9.093849,,0
AmritaCubeOpen2025,Amrita Cube Open 2025,India,2025-05-31,2025,5,31,76.491651,9.093849,,0
AmritaNewcomersTwistathon2025,Amrita Newcomers Twistathon 2025,India,2025-03-01,2025,3,1,76.491651,9.093849,,0
AmritaSilenceExperience2022,Amrita Silence Experience 2022,India,2022-10-15,2022,10,15,76.491651,9.093849,,0
AmritaSilenceOpen2022,Amrita Silence Open 2022,India,2022-10-22,2022,10,22,76.491651,9.093849,,0
AMRPlanetCubeOpen2025,AMR Planet Cube Open 2025,India,2025-05-24,2025,5,24,78.560229,17.46343,,0
AmstelveenOpen2011,Amstelveen Open 2011,Netherlands,2011-10-08,2011,10,8,4.851787,52.301909,,0
AmstelveenOpen2012,Amstelveen Open 2012,Netherlands,2012-09-22,2012,9,22,4.849753,52.30226,,0
AmstelveenOpen2013,Amstelveen Open 2013,Netherlands,2013-10-13,2013,10,13,4.850739,52.3013,,0
AmsterdamOpen2023,Amsterdam Open 2023,Netherlands,2023-09-10,2023,9,10,4.871711,52.320688,,0
AmsterdamOpen2026,Amsterdam Open 2026,Netherlands,2026-02-22,2026,2,22,4.871711,52.320688,,0
AnaadyantaCubeOpen2017,Anaadyanta Cube Open 2017,India,2017-03-11,2017,3,11,77.587308,13.128464,,0
AnaadyantaCubeOpen2018,Anaadyanta Cube Open 2018,India,2018-03-09,2018,3,9,77.587308,13.128464,,0
AnaadyantaCubeOpen2019,Anaadyanta Cube Open 2019,India,2019-03-08,2019,3,8,77.587308,13.128464,,0
AnAfternooninCambridge2024,An Afternoon in Cambridge 2024,USA,2024-06-01,2024,6,1,-71.104976,42.366793,,0
AnAfternooninNyack2024,An Afternoon in Nyack 2024,USA,2024-09-29,2024,9,29,-73.956032,41.097083,,0
AnaheimA2022,Anaheim Winter A 2022,USA,2022-02-05,2022,2,5,-117.789425,33.84725,,0
AnaheimB2022,Anaheim Winter B 2022,USA,2022-02-06,2022,2,6,-117.789425,33.84725,,0
AnaheimFall2018,Anaheim Fall 2018,USA,2018-09-15,2018,9,15,-117.788727,33.848005,,0
AnaheimFeet2019,Anaheim Feet 2019,USA,2019-12-07,2019,12,7,-117.789425,33.84725,,0
AnaheimQualifier2019,Anaheim Qualifier 2019,USA,2019-05-25,2019,5,25,-117.789425,33.84725,,0
AnahuacCubing2023,Anahuac Cubing 2023,Chile,2023-07-29,2023,7,29,-70.628299,-33.421793,,0
AnandCubeOpen2023,Anand Cube Open 2023,India,2023-06-18,2023,6,18,72.927622,22.546473,,0
Anapoima2023,Anapoima 2023,Colombia,2023-12-03,2023,12,3,-74.528256,4.558735,,0
AnapoimaII2025,Anapoima II 2025,Colombia,2025-02-02,2025,2,2,-74.476768,4.526372,,0
AnapolisOpen2024,Anápolis Open 2024,Brazil,2024-09-14,2024,9,14,-48.943487,-16.331053,,0
AnapolisOpen2025,Anápolis Open 2025,Brazil,2025-08-16,2025,8,16,-48.943487,-16.331053,,0
AnatoliyMorozOpen2015,Anatoliy Moroz Open 2015,Ukraine,2015-11-28,2015,11,28,24.014442,49.835492,,0
AnaunianSideEvents2025,Anaunian Side Events 2025,Italy,2025-03-22,2025,3,22,11.036147,46.36592,,0
AnchorageSpring2025,Anchorage Spring 2025,USA,2025-05-24,2025,5,24,-149.830342,61.130293,,0
AndersLarssonMemorial2017,Anders Larsson Memorial 2017,Sweden,2017-09-17,2017,9,17,17.972249,59.361962,,0
AndesOpen2016,Andes Open 2016,Venezuela,2016-06-25,2016,6,25,-71.149308,8.627328,,0
AndinaSpeedcubing2024,Andina Speedcubing 2024,Peru,2024-03-15,2024,3,15,-71.904101,-13.537177,,0
Andorra2016,Andorra 2016,Andorra,2016-11-26,2016,11,26,1.523173,42.507791,,0
